Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Discount
4699,US-2016-138121,12/17/2016,12/17/2016,Same Day,JL/15835,FUR-FU-10002116,3181950,0.01
4700,CA-2018-140298,5/11/2018,5/17/2018,Standard Class,JK/16120,OFF-AR-10003481,78720,0.03
4701,CA-2018-140298,5/11/2018,5/17/2018,Standard Class,JK/16120,OFF-ST-10004180,1116240,0.01
4702,CA-2018-140298,5/11/2018,5/17/2018,Standard Class,JK/16120,OFF-PA-10003657,102720,0.01
4703,CA-2018-140298,5/11/2018,5/17/2018,Standard Class,JK/16120,FUR-FU-10001967,119940,0.02
4704,CA-2017-166240,6/24/2017,6/28/2017,Standard Class,DH/13075,OFF-AP-10002082,130680,0.01
4705,CA-2017-158435,5/17/2017,5/18/2017,First Class,AG/10900,OFF-SU-10000381,977550,0.02
4706,CA-2017-158435,5/17/2017,5/18/2017,First Class,AG/10900,OFF-LA-10002475,219300,0.01
4707,CA-2017-158435,5/17/2017,5/18/2017,First Class,AG/10900,FUR-FU-10003975,2598600,0.01
4708,CA-2018-138149,6/29/2018,6/30/2018,First Class,WB/21850,OFF-BI-10003091,13438800,0.03
4709,CA-2018-138149,6/29/2018,6/30/2018,First Class,WB/21850,OFF-ST-10002974,1960650,0.02
4710,CA-2018-138149,6/29/2018,6/30/2018,First Class,WB/21850,OFF-AR-10000255,175200,0.01
4711,CA-2018-138149,6/29/2018,6/30/2018,First Class,WB/21850,TEC-AC-10001284,934650,0.01
4712,CA-2015-112403,3/31/2015,3/31/2015,Same Day,JO/15280,OFF-BI-10003529,,0.01
4713,CA-2015-108273,12/16/2015,12/21/2015,Standard Class,EJ/13720,OFF-PA-10000029,544320,0.02
4714,CA-2015-108273,12/16/2015,12/21/2015,Standard Class,EJ/13720,FUR-FU-10002116,848520,0.03
4715,CA-2018-121643,5/18/2018,5/20/2018,First Class,AB/10105,TEC-PH-10002200,5170560,0.01
4716,US-2016-122910,5/12/2016,5/16/2016,Standard Class,LT/16765,TEC-PH-10000441,3023760,0.03
4717,CA-2018-143126,12/3/2018,12/7/2018,Second Class,CM/12655,FUR-TA-10002958,7829400,0.03
4718,CA-2016-129042,12/12/2016,12/17/2016,Standard Class,EM/13960,OFF-AR-10001662,123300,0.03
4719,CA-2016-109736,10/10/2016,10/11/2016,First Class,DJ/13420,OFF-PA-10004101,680400,0.01
4720,CA-2016-142601,4/18/2016,4/20/2016,Second Class,DE/13255,OFF-ST-10002756,14207550,0.01
4721,CA-2016-142601,4/18/2016,4/20/2016,Second Class,DE/13255,OFF-PA-10000483,929400,0.03
4722,CA-2015-106229,6/7/2015,6/11/2015,Second Class,NR/18550,FUR-TA-10002041,4034025,0.03
4723,US-2018-135230,9/1/2018,9/7/2018,Standard Class,CK/12325,OFF-AR-10001166,113700,0.03
4724,CA-2017-159653,5/22/2017,5/22/2017,Same Day,JF/15490,OFF-LA-10004345,220950,0.03
4725,CA-2017-131968,11/11/2017,11/15/2017,Standard Class,LB/16795,OFF-BI-10002852,148320,0.01
4726,CA-2017-131968,11/11/2017,11/15/2017,Standard Class,LB/16795,OFF-AP-10001058,10073160,0.02
4727,CA-2015-119151,11/25/2015,11/29/2015,Second Class,MP/18175,OFF-ST-10003470,16768800,0.02
4728,CA-2015-119151,11/25/2015,11/29/2015,Second Class,MP/18175,FUR-BO-10003159,4139280,0.03
4729,CA-2015-123323,11/7/2015,11/12/2015,Standard Class,LH/16900,OFF-BI-10003684,1847160,0.03
4730,CA-2017-124681,7/18/2017,7/23/2017,Second Class,SV/20935,TEC-AC-10000487,233640,0.02
4731,US-2016-103996,3/29/2016,3/31/2016,Second Class,RB/19435,OFF-PA-10001736,3189600,0.03
4732,US-2016-103996,3/29/2016,3/31/2016,Second Class,RB/19435,OFF-PA-10001609,148050,0.02
4733,US-2016-103996,3/29/2016,3/31/2016,Second Class,RB/19435,TEC-AC-10003116,798750,0.03
4734,US-2016-103996,3/29/2016,3/31/2016,Second Class,RB/19435,FUR-FU-10004586,298800,0.02
4735,CA-2017-120530,4/7/2017,4/12/2017,Standard Class,Dl/13600,FUR-CH-10000454,9881190,0.03
4736,CA-2016-155054,6/13/2016,6/19/2016,Standard Class,PS/19045,OFF-BI-10004970,123900,0.01
4737,CA-2016-155054,6/13/2016,6/19/2016,Standard Class,PS/19045,OFF-BI-10002824,447600,0.03
4738,CA-2016-155054,6/13/2016,6/19/2016,Standard Class,PS/19045,TEC-AC-10003657,1019700,0.02
4739,CA-2016-105725,2/18/2016,2/24/2016,Standard Class,GT/14755,OFF-LA-10003510,915900,0.01
4740,CA-2016-105725,2/18/2016,2/24/2016,Standard Class,GT/14755,FUR-TA-10001676,533160,0.02
4741,CA-2018-164364,11/12/2018,11/16/2018,Standard Class,CS/12355,OFF-LA-10004853,149400,0.02
4742,CA-2018-164364,11/12/2018,11/16/2018,Standard Class,CS/12355,OFF-AR-10000315,138150,0.01
4743,CA-2018-164364,11/12/2018,11/16/2018,Standard Class,CS/12355,OFF-SU-10000381,418950,0.01
4744,CA-2018-168123,3/5/2018,3/5/2018,Same Day,JD/16060,OFF-FA-10002763,118500,0.03
4745,CA-2018-168123,3/5/2018,3/5/2018,Same Day,JD/16060,OFF-ST-10000877,3317400,0.03
4746,CA-2018-168123,3/5/2018,3/5/2018,Same Day,JD/16060,OFF-BI-10001071,1919400,0.01
4747,CA-2018-168123,3/5/2018,3/5/2018,Same Day,JD/16060,OFF-BI-10001097,280350,0.02
4748,CA-2017-120005,3/3/2017,3/3/2017,Same Day,TS/21160,OFF-SU-10004782,380250,0.02
4749,CA-2017-120005,3/3/2017,3/3/2017,Same Day,TS/21160,FUR-FU-10000672,529200,0.01
4750,CA-2017-123526,12/24/2017,12/25/2017,First Class,BV/11245,OFF-PA-10002986,501000,0.02
4751,CA-2017-127649,10/7/2017,10/9/2017,First Class,DL/13495,TEC-MA-10001972,12564000,0.01
4752,CA-2017-159989,12/9/2017,12/13/2017,Standard Class,EB/13870,TEC-PH-10000169,610200,0.01
4753,CA-2018-103499,11/20/2018,11/24/2018,Standard Class,ES/14020,FUR-CH-10001482,3143520,0.02
4754,US-2016-167220,12/12/2016,12/16/2016,Standard Class,JB/15925,TEC-AC-10002018,335520,0.02
4755,CA-2018-126354,2/3/2018,2/8/2018,Standard Class,SC/20380,OFF-BI-10000301,58230,0.03
4756,CA-2018-126354,2/3/2018,2/8/2018,Standard Class,SC/20380,OFF-PA-10004381,1729440,0.03
4757,CA-2018-169817,9/21/2018,9/25/2018,Standard Class,EB/13870,OFF-BI-10004141,28620,0.03
4758,US-2018-144582,4/30/2018,5/5/2018,Standard Class,TC/21475,OFF-BI-10001575,650580,0.01
4759,CA-2015-121573,11/3/2015,11/7/2015,Standard Class,SG/20605,TEC-PH-10000984,11759400,0.02
4760,CA-2015-121573,11/3/2015,11/7/2015,Standard Class,SG/20605,OFF-BI-10000666,733440,0.02
4761,CA-2015-121573,11/3/2015,11/7/2015,Standard Class,SG/20605,OFF-BI-10003712,117840,0.02
4762,CA-2017-117660,12/30/2017,1/4/2018,Standard Class,BM/11785,OFF-LA-10003720,88560,0.01
4763,CA-2017-117660,12/30/2017,1/4/2018,Standard Class,BM/11785,OFF-SU-10001664,205680,0.01
4764,CA-2015-112851,9/17/2015,9/21/2015,Standard Class,NR/18550,OFF-EN-10001453,2744100,0.03
4765,CA-2018-123701,11/24/2018,11/27/2018,First Class,PG/18820,OFF-AR-10001860,416400,0.01
4766,CA-2016-118227,4/24/2016,4/28/2016,Standard Class,DB/13270,OFF-AR-10001044,389850,0.01
4767,CA-2016-123155,3/9/2016,3/12/2016,First Class,NS/18640,TEC-AC-10002473,1702800,0.02
4768,CA-2016-123155,3/9/2016,3/12/2016,First Class,NS/18640,TEC-PH-10001809,5398200,0.01
4769,CA-2018-158883,6/2/2018,6/3/2018,Same Day,CS/11860,OFF-PA-10004733,380160,0.01
4770,US-2017-114888,9/19/2017,9/24/2017,Second Class,CC/12430,OFF-BI-10003355,179280,0.02
4771,US-2017-114888,9/19/2017,9/24/2017,Second Class,CC/12430,OFF-SU-10001212,93600,0.01
4772,US-2015-167262,10/31/2015,11/3/2015,Second Class,AC/10450,TEC-PH-10000486,11135040,0.03
4773,CA-2018-119746,11/23/2018,11/27/2018,Standard Class,CM/12385,FUR-FU-10004909,96960,0.03
4774,CA-2018-119746,11/23/2018,11/27/2018,Standard Class,CM/12385,OFF-LA-10001613,172800,0.02
4775,CA-2018-119746,11/23/2018,11/27/2018,Standard Class,CM/12385,TEC-PH-10004447,3335760,0.02
4776,CA-2018-108091,11/16/2018,11/21/2018,Standard Class,EK/13795,OFF-AR-10000255,350400,0.02
4777,CA-2017-101630,2/19/2017,2/23/2017,Second Class,CK/12760,OFF-LA-10004425,130050,0.03
4778,CA-2017-101630,2/19/2017,2/23/2017,Second Class,CK/12760,OFF-SU-10001664,385650,0.01
4779,CA-2018-132346,11/7/2018,11/11/2018,Standard Class,PK/19075,OFF-AP-10000696,1514100,0.02
4780,CA-2015-150301,7/8/2015,7/10/2015,First Class,MH/18025,FUR-CH-10002647,958230,0.01
4781,CA-2015-159310,11/7/2015,11/12/2015,Standard Class,SC/20725,FUR-CH-10002758,10247160,0.01
4782,CA-2015-159310,11/7/2015,11/12/2015,Standard Class,SC/20725,OFF-BI-10000201,22140,0.01
4783,CA-2015-159310,11/7/2015,11/12/2015,Standard Class,SC/20725,OFF-SU-10004115,610680,0.03
4784,US-2018-147984,1/28/2018,2/1/2018,Standard Class,GB/14575,OFF-PA-10000806,4198500,0.03
4785,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,OFF-AR-10001473,196800,0.02
4786,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,FUR-BO-10003450,1043640,0.02
4787,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,OFF-AR-10001545,63360,0.01
4788,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,TEC-AC-10004396,871200,0.02
4789,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,FUR-FU-10002456,786240,0.03
4790,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,FUR-FU-10001473,823800,0.01
4791,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,FUR-TA-10000849,5474250,0.03
4792,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,OFF-PA-10001166,1275840,0.01
4793,CA-2016-104346,12/11/2016,12/16/2016,Standard Class,IM/15070,OFF-PA-10003256,415440,0.01
4794,US-2016-141684,6/29/2016,7/4/2016,Standard Class,MM/18055,OFF-PA-10002870,374400,0.02
4795,CA-2016-144722,3/16/2016,3/23/2016,Standard Class,MF/18250,FUR-FU-10001215,646950,0.02
4796,CA-2016-120516,8/13/2016,8/17/2016,Standard Class,CK/12595,OFF-BI-10004187,84600,0.01
4797,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,OFF-BI-10001718,863730,0.02
4798,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,OFF-PA-10004983,466560,0.02
4799,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,FUR-FU-10002396,452880,0.03
4800,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,TEC-PH-10003988,654000,0.02
4801,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,OFF-AR-10002467,71520,0.02
4802,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,OFF-BI-10004002,155700,0.01
4803,US-2017-148901,5/14/2017,5/19/2017,Standard Class,MK/17905,OFF-BI-10002309,200880,0.02
4804,CA-2018-136364,7/13/2018,7/17/2018,Second Class,MH/17455,TEC-PH-10003885,593910,0.01
4805,CA-2018-136364,7/13/2018,7/17/2018,Second Class,MH/17455,FUR-FU-10002501,1365120,0.03
4806,CA-2016-137708,11/22/2016,11/25/2016,Second Class,NG/18430,OFF-PA-10000176,569100,0.02
4807,CA-2016-137708,11/22/2016,11/25/2016,Second Class,NG/18430,OFF-PA-10000327,642000,0.01
4808,CA-2016-137708,11/22/2016,11/25/2016,Second Class,NG/18430,OFF-ST-10004634,504450,0.02
4809,CA-2015-149055,11/23/2015,11/28/2015,Standard Class,PB/19210,OFF-EN-10003040,942120,0.02
4810,CA-2016-151589,12/27/2016,12/30/2016,First Class,RE/19450,OFF-PA-10003228,2934600,0.02
4811,CA-2016-151589,12/27/2016,12/30/2016,First Class,RE/19450,TEC-PH-10004345,3598500,0.02
4812,CA-2017-121370,11/14/2017,11/19/2017,Second Class,EB/14110,FUR-CH-10000785,5700870,0.01
4813,CA-2017-121370,11/14/2017,11/19/2017,Second Class,EB/14110,TEC-CO-10004115,17999640,0.03
4814,CA-2017-121370,11/14/2017,11/19/2017,Second Class,EB/14110,FUR-FU-10002813,728640,0.02
4815,CA-2017-111696,5/8/2017,5/10/2017,First Class,TB/21625,OFF-PA-10002751,269100,0.02
4816,CA-2015-139598,12/26/2015,12/31/2015,Standard Class,MG/17695,OFF-PA-10004569,273960,0.03
4817,CA-2015-139598,12/26/2015,12/31/2015,Standard Class,MG/17695,OFF-AP-10002998,519840,0.03
4818,CA-2015-139598,12/26/2015,12/31/2015,Standard Class,MG/17695,OFF-AP-10003287,1223280,0.03
4819,CA-2015-139598,12/26/2015,12/31/2015,Standard Class,MG/17695,OFF-ST-10001370,3407040,0.02
4820,CA-2018-117436,6/8/2018,6/14/2018,Standard Class,LW/17125,OFF-BI-10004040,155400,0.02
4821,CA-2016-140025,4/7/2016,4/11/2016,Standard Class,PF/19120,OFF-AP-10002651,6948720,0.01
4822,CA-2016-140025,4/7/2016,4/11/2016,Standard Class,PF/19120,TEC-AC-10002402,5759280,0.03
4823,CA-2017-134222,7/10/2017,7/11/2017,Same Day,NZ/18565,OFF-BI-10001658,672840,0.02
4824,CA-2017-140018,11/21/2017,11/26/2017,Standard Class,CK/12205,TEC-MA-10000752,455175,0.02
4825,CA-2017-140018,11/21/2017,11/26/2017,Standard Class,CK/12205,FUR-CH-10003817,1913310,0.03
4826,CA-2017-140018,11/21/2017,11/26/2017,Standard Class,CK/12205,FUR-FU-10001876,1169280,0.01
4827,US-2018-136707,11/12/2018,11/15/2018,First Class,JE/15610,OFF-BI-10003460,210240,0.02
4828,CA-2015-152562,11/1/2015,11/8/2015,Standard Class,JO/15145,OFF-ST-10000464,1042800,0.01
4829,CA-2015-152562,11/1/2015,11/8/2015,Standard Class,JO/15145,OFF-AR-10001919,84600,0.03
4830,CA-2017-152408,5/15/2017,5/21/2017,Standard Class,TT/21220,OFF-BI-10002393,206640,0.01
4831,CA-2015-120278,11/7/2015,11/12/2015,Standard Class,MS/17365,OFF-AP-10001293,3688200,0.02
4832,CA-2015-120278,11/7/2015,11/12/2015,Standard Class,MS/17365,OFF-ST-10004258,549450,0.01
4833,CA-2015-120278,11/7/2015,11/12/2015,Standard Class,MS/17365,OFF-ST-10002214,338700,0.03
4834,CA-2015-120278,11/7/2015,11/12/2015,Standard Class,MS/17365,OFF-BI-10004970,185850,0.02
4835,CA-2018-167661,10/5/2018,10/10/2018,Standard Class,MP/18175,OFF-BI-10002571,598800,0.03
4836,CA-2018-167661,10/5/2018,10/10/2018,Standard Class,MP/18175,OFF-PA-10002581,929400,0.01
4837,CA-2018-167661,10/5/2018,10/10/2018,Standard Class,MP/18175,OFF-BI-10001097,299040,0.03
4838,CA-2018-106831,6/1/2018,6/3/2018,First Class,FH/14350,OFF-BI-10003429,56970,0.02
4839,CA-2018-106831,6/1/2018,6/3/2018,First Class,FH/14350,OFF-PA-10000682,416160,0.03
4840,CA-2018-106831,6/1/2018,6/3/2018,First Class,FH/14350,TEC-PH-10001700,2375640,0.01
4841,CA-2018-154123,11/20/2018,11/25/2018,Standard Class,SC/20050,FUR-FU-10000629,413700,0.02
4842,CA-2017-136049,12/23/2017,12/28/2017,Standard Class,NM/18520,OFF-BI-10001267,83295,0.02
4843,CA-2018-118402,9/29/2018,10/4/2018,Standard Class,JO/15280,OFF-ST-10001418,3658800,0.03
4844,US-2017-139388,11/7/2017,11/9/2017,First Class,CC/12475,OFF-FA-10004968,224400,0.02
4845,US-2015-128685,4/4/2015,4/5/2015,First Class,MZ/17515,OFF-BI-10004140,107760,0.02
4846,CA-2016-124044,7/23/2016,7/26/2016,Second Class,MS/17830,OFF-BI-10003460,157680,0.02
4847,CA-2015-164469,6/25/2015,6/27/2015,Second Class,GK/14620,TEC-PH-10002115,3959400,0.01
4848,CA-2015-164469,6/25/2015,6/27/2015,Second Class,GK/14620,OFF-AR-10003478,1074480,0.01
4849,CA-2015-164469,6/25/2015,6/27/2015,Second Class,GK/14620,OFF-AR-10000475,139920,0.02
4850,CA-2015-107818,9/8/2015,9/14/2015,Standard Class,MC/17275,OFF-AR-10003045,88200,0.01
4851,CA-2015-107818,9/8/2015,9/14/2015,Standard Class,MC/17275,FUR-CH-10000454,14638800,0.01
4852,CA-2015-107818,9/8/2015,9/14/2015,Standard Class,MC/17275,OFF-AR-10000380,4557600,0.01
4853,CA-2015-107818,9/8/2015,9/14/2015,Standard Class,MC/17275,OFF-ST-10000736,7288200,0.01
4854,CA-2015-113320,12/12/2015,12/15/2015,Second Class,LH/17155,FUR-FU-10004270,188100,0.02
4855,CA-2015-113320,12/12/2015,12/15/2015,Second Class,LH/17155,OFF-ST-10000617,134100,0.02
4856,CA-2015-113320,12/12/2015,12/15/2015,Second Class,LH/17155,FUR-FU-10001706,138600,0.02
4857,CA-2016-137526,1/13/2016,1/17/2016,Standard Class,PB/19150,OFF-BI-10003364,1050120,0.01
4858,CA-2016-137526,1/13/2016,1/17/2016,Standard Class,PB/19150,FUR-FU-10001861,1164000,0.01
4859,CA-2016-137526,1/13/2016,1/17/2016,Standard Class,PB/19150,FUR-FU-10004845,6972750,0.01
4860,CA-2018-136063,12/15/2018,12/19/2018,Standard Class,SS/20140,OFF-AR-10000823,152880,0.03
4861,CA-2017-101546,12/18/2017,12/24/2017,Standard Class,GK/14620,OFF-BI-10001359,26909700,0.03
4862,CA-2015-138940,4/11/2015,4/16/2015,Second Class,GM/14455,TEC-PH-10001835,11375280,0.03
4863,CA-2017-125164,11/10/2017,11/14/2017,Standard Class,SH/19975,OFF-BI-10001191,305520,0.02
4864,CA-2017-125164,11/10/2017,11/14/2017,Standard Class,SH/19975,OFF-BI-10003982,747720,0.03
4865,CA-2018-163531,6/26/2018,6/30/2018,Standard Class,SC/20725,TEC-PH-10001425,3599550,0.01
4866,CA-2018-122490,11/13/2018,11/18/2018,Standard Class,TT/21070,FUR-CH-10001215,36070560,0.03
4867,CA-2018-122490,11/13/2018,11/18/2018,Standard Class,TT/21070,OFF-BI-10001718,8445360,0.01
4868,CA-2018-122490,11/13/2018,11/18/2018,Standard Class,TT/21070,OFF-ST-10000991,5173650,0.01
4869,CA-2018-122490,11/13/2018,11/18/2018,Standard Class,TT/21070,OFF-LA-10001613,129600,0.02
4870,CA-2018-131366,11/24/2018,11/29/2018,Standard Class,SC/20440,TEC-PH-10003437,1349820,0.02
4871,CA-2018-131366,11/24/2018,11/29/2018,Standard Class,SC/20440,OFF-PA-10000675,3443160,0.02
4872,CA-2018-164042,5/23/2018,5/27/2018,Standard Class,KL/16645,OFF-FA-10000840,27360,0.01
4873,CA-2018-164042,5/23/2018,5/27/2018,Standard Class,KL/16645,OFF-AP-10001947,274800,0.02
4874,CA-2018-164042,5/23/2018,5/27/2018,Standard Class,KL/16645,OFF-ST-10002301,732240,0.03
4875,CA-2018-164042,5/23/2018,5/27/2018,Standard Class,KL/16645,OFF-BI-10001922,,0.01
4876,CA-2015-132864,12/2/2015,12/7/2015,Standard Class,KN/16390,TEC-AC-10001267,1797000,0.03
4877,US-2015-155817,10/3/2015,10/9/2015,Standard Class,SL/20155,OFF-ST-10000532,923520,0.02
4878,US-2015-155817,10/3/2015,10/9/2015,Standard Class,SL/20155,OFF-AR-10002335,92880,0.02
4879,US-2017-131891,7/29/2017,7/31/2017,First Class,PW/19240,OFF-BI-10000201,33210,0.02
4880,CA-2018-143567,11/2/2018,11/5/2018,Second Class,TB/21175,OFF-EN-10004846,79800,0.03
4881,CA-2018-143567,11/2/2018,11/5/2018,Second Class,TB/21175,FUR-CH-10000454,14638800,0.01
4882,CA-2018-143567,11/2/2018,11/5/2018,Second Class,TB/21175,TEC-AC-10004145,33748650,0.01
4883,CA-2018-143567,11/2/2018,11/5/2018,Second Class,TB/21175,OFF-ST-10001580,898800,0.01
4884,CA-2018-104080,3/8/2018,3/15/2018,Standard Class,AH/10210,OFF-BI-10003876,2568000,0.03
4885,CA-2018-104080,3/8/2018,3/15/2018,Standard Class,AH/10210,OFF-AR-10001972,50400,0.01
4886,CA-2015-151379,12/16/2015,12/20/2015,Standard Class,SC/20695,OFF-PA-10000595,1713000,0.03
4887,CA-2017-163167,11/28/2017,12/1/2017,Second Class,RF/19345,FUR-CH-10004477,2740050,0.01
4888,CA-2017-163167,11/28/2017,12/1/2017,Second Class,RF/19345,TEC-AC-10003441,1525500,0.02
4889,CA-2017-163167,11/28/2017,12/1/2017,Second Class,RF/19345,OFF-ST-10004459,16890300,0.03
4890,CA-2017-163167,11/28/2017,12/1/2017,Second Class,RF/19345,OFF-ST-10003805,18949500,0.03
4891,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-AR-10001246,132300,0.01
4892,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-PA-10001295,569100,0.02
4893,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-AR-10001231,63000,0.03
4894,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-ST-10002743,3409200,0.01
4895,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-PA-10004327,718500,0.03
4896,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-EN-10004773,929400,0.03
4897,CA-2017-135776,12/23/2017,12/30/2017,Standard Class,EH/13765,OFF-ST-10003470,16768800,0.03
4898,US-2015-122021,10/15/2015,10/17/2015,First Class,AC/10660,FUR-CH-10003761,2750580,0.02
4899,US-2015-122021,10/15/2015,10/17/2015,First Class,AC/10660,OFF-PA-10002230,119520,0.01
4900,CA-2017-130484,8/22/2017,8/27/2017,Standard Class,SG/20470,OFF-BI-10000088,395280,0.02
4901,CA-2018-120936,12/17/2018,12/21/2018,Standard Class,CA/12310,OFF-ST-10001526,7219800,0.01
4902,CA-2018-120936,12/17/2018,12/21/2018,Standard Class,CA/12310,OFF-SU-10002557,209700,0.02
4903,CA-2018-110884,3/7/2018,3/12/2018,Standard Class,SH/20395,OFF-BI-10003669,388800,0.01
4904,CA-2018-110884,3/7/2018,3/12/2018,Standard Class,SH/20395,OFF-LA-10003510,1373850,0.03
4905,US-2015-161613,12/1/2015,12/3/2015,Second Class,MC/17605,FUR-CH-10003746,10110870,0.03
4906,US-2015-146353,10/14/2015,10/16/2015,Second Class,JE/15610,OFF-BI-10003476,343800,0.01
4907,US-2015-146353,10/14/2015,10/16/2015,Second Class,JE/15610,OFF-ST-10001469,4048500,0.03
4908,CA-2015-133809,11/18/2015,11/23/2015,Second Class,MS/17530,OFF-BI-10001757,177120,0.01
4909,CA-2015-133809,11/18/2015,11/23/2015,Second Class,MS/17530,TEC-PH-10004875,143820,0.01
4910,CA-2018-127306,1/14/2018,1/18/2018,Standard Class,BH/11710,OFF-EN-10001219,275040,0.01
4911,CA-2018-127306,1/14/2018,1/18/2018,Standard Class,BH/11710,OFF-PA-10000019,544320,0.02
4912,CA-2018-127306,1/14/2018,1/18/2018,Standard Class,BH/11710,TEC-PH-10001924,1679760,0.01
4913,CA-2018-127306,1/14/2018,1/18/2018,Standard Class,BH/11710,OFF-BI-10002003,89550,0.01
4914,CA-2018-127306,1/14/2018,1/18/2018,Standard Class,BH/11710,OFF-BI-10003727,37620,0.03
4915,CA-2016-161830,9/24/2016,9/26/2016,Second Class,ME/17725,OFF-AR-10004042,539400,0.01
4916,CA-2016-161830,9/24/2016,9/26/2016,Second Class,ME/17725,OFF-BI-10001097,224280,0.02
4917,CA-2018-163125,10/9/2018,10/11/2018,Second Class,MB/17305,OFF-AR-10004344,1007160,0.01
4918,CA-2018-163125,10/9/2018,10/11/2018,Second Class,MB/17305,FUR-CH-10001802,3810870,0.01
4919,CA-2017-160304,1/2/2017,1/7/2017,Standard Class,BM/11575,FUR-BO-10004709,2609100,0.02
4920,CA-2017-160304,1/2/2017,1/7/2017,Standard Class,BM/11575,TEC-PH-10000455,3479700,0.02
4921,CA-2018-101728,8/19/2018,8/23/2018,Standard Class,SC/20575,OFF-BI-10002393,34440,0.02
4922,CA-2018-114055,12/25/2018,12/29/2018,Second Class,MH/18115,OFF-PA-10004381,1441200,0.02
4923,CA-2018-114055,12/25/2018,12/29/2018,Second Class,MH/18115,OFF-FA-10003059,54300,0.03
4924,CA-2018-114055,12/25/2018,12/29/2018,Second Class,MH/18115,OFF-PA-10000994,9436500,0.01
4925,CA-2018-114055,12/25/2018,12/29/2018,Second Class,MH/18115,TEC-PH-10002890,1357200,0.01
4926,CA-2018-126438,9/10/2018,9/13/2018,First Class,AR/10345,OFF-AR-10003338,223200,0.01
4927,CA-2018-117653,10/19/2018,10/23/2018,Standard Class,MO/17500,FUR-TA-10003008,1369125,0.02
4928,CA-2018-143245,12/1/2018,12/6/2018,Standard Class,AD/10180,OFF-PA-10001972,291600,0.01
4929,CA-2018-143245,12/1/2018,12/6/2018,Standard Class,AD/10180,FUR-CH-10000155,13457250,0.02
4930,US-2015-138828,9/2/2015,9/3/2015,First Class,KD/16345,OFF-AR-10000658,866250,0.03
4931,US-2015-138828,9/2/2015,9/3/2015,First Class,KD/16345,OFF-PA-10000349,224100,0.03
4932,CA-2018-143651,3/25/2018,3/30/2018,Standard Class,FM/14215,OFF-AR-10001446,346500,0.02
4933,CA-2016-106978,9/28/2016,10/4/2016,Standard Class,ZC/21910,OFF-EN-10004483,188040,0.03
4934,CA-2016-106978,9/28/2016,10/4/2016,Standard Class,ZC/21910,OFF-BI-10002012,,0.02
4935,CA-2016-106978,9/28/2016,10/4/2016,Standard Class,ZC/21910,OFF-FA-10003021,67680,0.03
4936,CA-2016-155124,3/15/2016,3/21/2016,Standard Class,KS/16300,TEC-PH-10003356,251640,0.02
4937,CA-2018-150931,1/6/2018,1/13/2018,Standard Class,DP/13390,OFF-BI-10004728,506100,0.02
4938,CA-2015-157147,1/13/2015,1/18/2015,Standard Class,BD/11605,OFF-ST-10000078,19887750,0.03
4939,CA-2015-157147,1/13/2015,1/18/2015,Standard Class,BD/11605,FUR-BO-10003034,5009985,0.03
4940,CA-2015-157147,1/13/2015,1/18/2015,Standard Class,BD/11605,OFF-AR-10003514,298500,0.03
4941,CA-2016-156482,2/6/2016,2/13/2016,Standard Class,IL/15100,FUR-CH-10001708,19032300,0.02
4942,CA-2016-156482,2/6/2016,2/13/2016,Standard Class,IL/15100,FUR-BO-10002598,4258800,0.02
4943,CA-2016-156482,2/6/2016,2/13/2016,Standard Class,IL/15100,OFF-AR-10001022,85200,0.02
4944,CA-2018-106782,12/21/2018,12/27/2018,Standard Class,LP/17095,OFF-ST-10004459,5630100,0.02
4945,CA-2017-151372,9/5/2017,9/6/2017,First Class,JH/15985,OFF-PA-10004381,1441200,0.01
4946,CA-2017-151372,9/5/2017,9/6/2017,First Class,JH/15985,OFF-BI-10000050,175200,0.03
4947,CA-2017-151372,9/5/2017,9/6/2017,First Class,JH/15985,OFF-FA-10000304,65400,0.01
4948,CA-2015-102085,10/4/2015,10/9/2015,Standard Class,JD/16015,OFF-LA-10002475,438600,0.01
